postcode_sector,year,avg_price,median_price,n_sales,easting,northing,LSOA_2021_Code,Female_Total,Male_Total,Pop_Total_FM
BS30 7,2015,220528.75,213750.0,52,365830.37209302327,171946.40697674418,E01014931,,,
BS30 7,2016,1093919.0,250000.0,53,365830.37209302327,171946.40697674418,E01014931,,,
BS30 7,2017,261974.1935483871,249975.0,62,365830.37209302327,171946.40697674418,E01014931,,,
BS30 7,2018,276440.9701492537,273000.0,67,365830.37209302327,171946.40697674418,E01014931,,,
BS30 7,2019,266693.09523809527,261000.0,63,365830.37209302327,171946.40697674418,E01014931,,,
BS30 7,2020,281520.4081632653,260000.0,49,365830.37209302327,171946.40697674418,E01014931,,,
BS30 7,2021,271323.40425531915,260000.0,47,365830.37209302327,171946.40697674418,E01014931,,,
BS30 7,2022,292620.0,307100.0,10,365830.37209302327,171946.40697674418,E01014931,,,
BS30 7,2023,280195.3125,286000.0,16,365830.37209302327,171946.40697674418,E01014931,,,
BS30 7,2024,334267.2413793103,345000.0,29,365830.37209302327,171946.40697674418,E01014931,,,
BS30 8,2015,208317.6348314607,189975.0,178,366790.6180904523,172286.96984924623,E01014916,,,
BS30 8,2016,222881.65555555557,210000.0,180,366790.6180904523,172286.96984924623,E01014916,,,
BS30 8,2017,257013.27683615818,220000.0,177,366790.6180904523,172286.96984924623,E01014916,,,
BS30 8,2018,273437.93902439025,230500.0,164,366790.6180904523,172286.96984924623,E01014916,,,
BS30 8,2019,299033.10778443114,232000.0,167,366790.6180904523,172286.96984924623,E01014916,,,
BS30 8,2020,437397.7631578947,245000.0,114,366790.6180904523,172286.96984924623,E01014916,,,
BS30 8,2021,290981.4696969697,280000.0,132,366790.6180904523,172286.96984924623,E01014916,,,
BS30 8,2022,297376.3333333333,298000.0,12,366790.6180904523,172286.96984924623,E01014916,,,
BS30 8,2023,280145.06451612903,275000.0,62,366790.6180904523,172286.96984924623,E01014916,,,
BS30 8,2024,333960.20408163266,286000.0,49,366790.6180904523,172286.96984924623,E01014916,,,
BS30 9,2015,261980.30656934305,239000.0,137,366439.03658536583,171254.2743902439,E01014931,,,
BS30 9,2016,292936.07826086954,254000.0,115,366439.03658536583,171254.2743902439,E01014931,,,
BS30 9,2017,286297.53731343284,271250.0,134,366439.03658536583,171254.2743902439,E01014931,,,
BS30 9,2018,298141.76829268294,279475.0,164,366439.03658536583,171254.2743902439,E01014931,,,
BS30 9,2019,291977.9509202454,280000.0,163,366439.03658536583,171254.2743902439,E01014931,,,
BS30 9,2020,301400.8333333333,290000.0,102,366439.03658536583,171254.2743902439,E01014931,,,
BS30 9,2021,344214.8,315000.0,135,366439.03658536583,171254.2743902439,E01014931,,,
BS30 9,2022,378194.44444444444,362750.0,18,366439.03658536583,171254.2743902439,E01014931,,,
BS30 9,2023,337663.11320754717,330000.0,53,366439.03658536583,171254.2743902439,E01014931,,,
BS30 9,2024,355341.6666666667,342500.0,60,366439.03658536583,171254.2743902439,E01014931,,,
BS31 1,2015,268715.2511627907,267000.0,215,365911.9490909091,167863.97818181818,E01014395,,,
BS31 1,2016,308579.65753424657,288500.0,219,365911.9490909091,167863.97818181818,E01014395,,,
BS31 1,2017,338177.1822916667,337500.0,192,365911.9490909091,167863.97818181818,E01014395,,,
BS31 1,2018,378936.75,297000.0,152,365911.9490909091,167863.97818181818,E01014395,,,
BS31 1,2019,347272.8032786885,305000.0,183,365911.9490909091,167863.97818181818,E01014395,,,
BS31 1,2020,358831.4274509804,315000.0,255,365911.9490909091,167863.97818181818,E01014395,,,
BS31 1,2021,320784.6890756303,335000.0,119,365911.9490909091,167863.97818181818,E01014395,,,
BS31 1,2022,407354.8387096774,416500.0,31,365911.9490909091,167863.97818181818,E01014395,,,
BS31 1,2023,395476.5625,364000.0,64,365911.9490909091,167863.97818181818,E01014395,,,
BS31 1,2024,519126.6666666667,440000.0,57,365911.9490909091,167863.97818181818,E01014395,,,
BS31 2,2015,261079.6857142857,226475.0,210,364883.4448275862,168181.66896551725,E01014392,,,
BS31 2,2016,344188.65853658534,310000.0,246,364883.4448275862,168181.66896551725,E01014392,,,
BS31 2,2017,345551.3313069909,335000.0,329,364883.4448275862,168181.66896551725,E01014392,,,
BS31 2,2018,350493.34797297296,317497.5,296,364883.4448275862,168181.66896551725,E01014392,,,
BS31 2,2019,331519.737012987,300000.0,308,364883.4448275862,168181.66896551725,E01014392,,,
BS31 2,2020,350843.5844155844,345000.0,231,364883.4448275862,168181.66896551725,E01014392,,,
BS31 2,2021,390999.64,352750.0,150,364883.4448275862,168181.66896551725,E01014392,,,
BS31 2,2022,424010.9756097561,375000.0,41,364883.4448275862,168181.66896551725,E01014392,,,
BS31 2,2023,330490.0,310000.0,75,364883.4448275862,168181.66896551725,E01014392,,,
BS31 2,2024,330662.1621621622,285000.0,37,364883.4448275862,168181.66896551725,E01014392,,,
BS31 3,2015,391252.18644067796,360000.0,59,368126.77118644066,167083.36440677967,E01014392,,,
BS31 3,2016,411175.126984127,390000.0,63,368126.77118644066,167083.36440677967,E01014392,,,
BS31 3,2017,468331.53846153844,425000.0,65,368126.77118644066,167083.36440677967,E01014392,,,
BS31 3,2018,481271.69811320753,432500.0,53,368126.77118644066,167083.36440677967,E01014392,,,
BS31 3,2019,503936.3870967742,461000.0,62,368126.77118644066,167083.36440677967,E01014392,,,
BS31 3,2020,499383.5714285714,475000.0,49,368126.77118644066,167083.36440677967,E01014392,,,
BS31 3,2021,476355.95238095237,450000.0,42,368126.77118644066,167083.36440677967,E01014392,,,
BS31 3,2022,534500.0,516000.0,6,368126.77118644066,167083.36440677967,E01014392,,,
BS31 3,2023,605953.32,625000.0,25,368126.77118644066,167083.36440677967,E01014392,,,
BS31 3,2024,531181.8181818182,505000.0,11,368126.77118644066,167083.36440677967,E01014392,,,
BS32 0,2015,234146.8045112782,220500.0,133,362159.6666666667,182367.98666666666,E01014872,,,
BS32 0,2016,249727.0796460177,233500.0,113,362159.6666666667,182367.98666666666,E01014872,,,
BS32 0,2017,257350.6338028169,241500.0,142,362159.6666666667,182367.98666666666,E01014872,,,
BS32 0,2018,271323.69402985077,260500.0,134,362159.6666666667,182367.98666666666,E01014872,,,
BS32 0,2019,268874.74576271186,263750.0,118,362159.6666666667,182367.98666666666,E01014872,,,
BS32 0,2020,294395.606741573,280000.0,89,362159.6666666667,182367.98666666666,E01014872,,,
BS32 0,2021,304280.4201680672,297500.0,119,362159.6666666667,182367.98666666666,E01014872,,,
BS32 0,2022,324533.3333333333,304000.0,15,362159.6666666667,182367.98666666666,E01014872,,,
BS32 0,2023,345901.0869565217,307500.0,46,362159.6666666667,182367.98666666666,E01014872,,,
BS32 0,2024,328236.7543859649,285000.0,57,362159.6666666667,182367.98666666666,E01014872,,,
BS32 4,2015,889924.7528089888,407500.0,89,360799.5283018868,184150.8962264151,E01014861,,,
BS32 4,2016,686258.1081081082,330000.0,74,360799.5283018868,184150.8962264151,E01014861,,,
BS32 4,2017,1089633.5263157894,489750.0,76,360799.5283018868,184150.8962264151,E01014861,,,
BS32 4,2018,1747001.0714285714,422500.0,70,360799.5283018868,184150.8962264151,E01014861,,,
BS32 4,2019,825713.9491525424,482000.0,59,360799.5283018868,184150.8962264151,E01014861,,,
BS32 4,2020,1474205.842857143,523500.0,70,360799.5283018868,184150.8962264151,E01014861,,,
BS32 4,2021,1189280.2,460000.0,65,360799.5283018868,184150.8962264151,E01014861,,,
BS32 4,2022,701428.5714285715,665000.0,7,360799.5283018868,184150.8962264151,E01014861,,,
BS32 4,2023,1063304.347826087,525000.0,23,360799.5283018868,184150.8962264151,E01014861,,,
BS32 4,2024,871232.2580645161,755000.0,31,360799.5283018868,184150.8962264151,E01014861,,,
BS32 8,2015,242229.25675675675,232500.0,148,362285.65168539324,181209.85393258426,E01014872,,,
BS32 8,2016,257202.96323529413,245000.0,136,362285.65168539324,181209.85393258426,E01014872,,,
BS32 8,2017,268528.34146341466,256500.0,123,362285.65168539324,181209.85393258426,E01014872,,,
BS32 8,2018,281244.09230769234,266500.0,130,362285.65168539324,181209.85393258426,E01014872,,,
BS32 8,2019,280810.9022556391,255500.0,133,362285.65168539324,181209.85393258426,E01014872,,,
BS32 8,2020,301232.77777777775,280000.0,99,362285.65168539324,181209.85393258426,E01014872,,,
BS32 8,2021,319740.3333333333,292000.0,96,362285.65168539324,181209.85393258426,E01014872,,,
BS32 8,2022,430561.53846153844,457000.0,13,362285.65168539324,181209.85393258426,E01014872,,,
BS32 8,2023,405637.5333333333,395000.0,45,362285.65168539324,181209.85393258426,E01014872,,,
BS32 8,2024,358051.77358490566,338000.0,53,362285.65168539324,181209.85393258426,E01014872,,,
BS32 9,2015,215610.12096774194,196750.0,124,361570.69811320753,182225.69811320756,E01014875,,,
BS32 9,2016,227204.56140350876,208000.0,114,361570.69811320753,182225.69811320756,E01014875,,,
BS32 9,2017,254061.17346938775,227500.0,98,361570.69811320753,182225.69811320756,E01014875,,,
BS32 9,2018,241818.7894736842,226000.0,95,361570.69811320753,182225.69811320756,E01014875,,,
BS32 9,2019,261565.8219178082,227500.0,73,361570.69811320753,182225.69811320756,E01014875,,,
BS32 9,2020,293386.884057971,270000.0,69,361570.69811320753,182225.69811320756,E01014875,,,
BS32 9,2021,287961.41891891893,257750.0,74,361570.69811320753,182225.69811320756,E01014875,,,
BS32 9,2022,404531.25,377500.0,8,361570.69811320753,182225.69811320756,E01014875,,,
BS32 9,2023,288830.0,261000.0,40,361570.69811320753,182225.69811320756,E01014875,,,
BS32 9,2024,352813.6666666667,277000.0,33,361570.69811320753,182225.69811320756,E01014875,,,
BS34 4,2019,9400000.0,9400000.0,1,359688.5,180385.42857142858,E01035226,,,
BS34 4,2021,464534.7826086957,466750.0,23,359688.5,180385.42857142858,E01035226,,,
BS34 4,2022,384087.5,334950.0,4,359688.5,180385.42857142858,E01035226,,,
BS34 4,2023,510625.0,508750.0,4,359688.5,180385.42857142858,E01035226,,,
BS34 4,2024,381252.5,335950.0,40,359688.5,180385.42857142858,E01035226,,,
BS34 5,2015,233170.0409556314,191750.0,293,359765.61921708187,181498.20640569396,E01014861,,,
BS34 5,2016,236965.5536723164,200000.0,354,359765.61921708187,181498.20640569396,E01014861,,,
BS34 5,2017,257188.80462724937,219995.0,389,359765.61921708187,181498.20640569396,E01014861,,,
BS34 5,2018,235356.99479166666,224250.0,384,359765.61921708187,181498.20640569396,E01014861,,,
BS34 5,2019,291733.05263157893,234995.0,323,359765.61921708187,181498.20640569396,E01014861,,,
BS34 5,2020,275117.122605364,255995.0,261,359765.61921708187,181498.20640569396,E01014861,,,
BS34 5,2021,246950.48847926268,239000.0,217,359765.61921708187,181498.20640569396,E01014861,,,
BS34 5,2022,402058.5869565217,254000.0,46,359765.61921708187,181498.20640569396,E01014861,,,
BS34 5,2023,477876.82278481015,287000.0,79,359765.61921708187,181498.20640569396,E01014861,,,
BS34 5,2024,284146.52173913043,270000.0,115,359765.61921708187,181498.20640569396,E01014861,,,
BS34 6,2015,325138.71428571426,212000.0,105,361240.1696969697,181473.56363636363,E01014874,,,
BS34 6,2016,224563.07228915664,215000.0,83,361240.1696969697,181473.56363636363,E01014874,,,
BS34 6,2017,265550.9375,230000.0,80,361240.1696969697,181473.56363636363,E01014874,,,
BS34 6,2018,320435.45454545453,245000.0,110,361240.1696969697,181473.56363636363,E01014874,,,
BS34 6,2019,258668.42105263157,255000.0,95,361240.1696969697,181473.56363636363,E01014874,,,
BS34 6,2020,272125.3333333333,257000.0,60,361240.1696969697,181473.56363636363,E01014874,,,
BS34 6,2021,286855.3333333333,280000.0,99,361240.1696969697,181473.56363636363,E01014874,,,
BS34 6,2022,327343.125,310125.0,8,361240.1696969697,181473.56363636363,E01014874,,,
BS34 6,2023,370635.1081081081,335000.0,37,361240.1696969697,181473.56363636363,E01014874,,,
BS34 6,2024,315571.4285714286,295000.0,35,361240.1696969697,181473.56363636363,E01014874,,,
BS34 7,2015,198354.546875,199475.0,128,360521.8757062147,179120.32768361582,E01014693,676.0,624.0,1300.0
BS34 7,2016,216621.48695652175,213650.0,115,360521.8757062147,179120.32768361582,E01014693,689.0,639.0,1328.0
BS34 7,2017,665824.1418439717,231000.0,141,360521.8757062147,179120.32768361582,E01014693,703.0,662.0,1365.0
BS34 7,2018,243683.50943396226,235000.0,106,360521.8757062147,179120.32768361582,E01014693,707.0,650.0,1357.0
BS34 7,2019,435947.06140350876,247000.0,114,360521.8757062147,179120.32768361582,E01014693,687.0,669.0,1356.0
BS34 7,2020,624460.3448275862,267500.0,87,360521.8757062147,179120.32768361582,E01014693,694.0,668.0,1362.0
BS34 7,2021,286157.97872340423,288650.0,94,360521.8757062147,179120.32768361582,E01014693,720.0,682.0,1402.0
BS34 7,2022,303900.06666666665,330000.0,15,360521.8757062147,179120.32768361582,E01014693,724.0,694.0,1418.0
BS34 7,2022,303900.06666666665,330000.0,15,360521.8757062147,179120.32768361582,E01014693,724.0,686.0,1410.0
BS34 7,2023,326616.6666666667,315000.0,39,360521.8757062147,179120.32768361582,E01014693,707.0,688.0,1395.0
BS34 7,2024,311988.2,304405.0,50,360521.8757062147,179120.32768361582,E01014693,728.0,707.0,1435.0
BS34 8,2015,279765.34977578477,267995.0,223,362291.23873873876,179817.9954954955,E01014873,,,
BS34 8,2016,356469.6153846154,269500.0,156,362291.23873873876,179817.9954954955,E01014873,,,
BS34 8,2017,416101.7874015748,292500.0,127,362291.23873873876,179817.9954954955,E01014873,,,
BS34 8,2018,434540.9,297500.0,150,362291.23873873876,179817.9954954955,E01014873,,,
BS34 8,2019,442008.61267605633,285000.0,142,362291.23873873876,179817.9954954955,E01014873,,,
BS34 8,2020,387435.8043478261,329000.0,138,362291.23873873876,179817.9954954955,E01014873,,,
BS34 8,2021,331938.4074074074,325000.0,216,362291.23873873876,179817.9954954955,E01014873,,,
BS34 8,2022,421435.44444444444,400800.0,27,362291.23873873876,179817.9954954955,E01014873,,,
BS34 8,2023,395233.7662337662,365000.0,77,362291.23873873876,179817.9954954955,E01014873,,,
BS34 8,2024,418242.9145299145,412000.0,117,362291.23873873876,179817.9954954955,E01014873,,,
BS35 1,2015,307022.24060150376,285000.0,133,363458.7404255319,191294.3319148936,E01014962,,,
BS35 1,2016,327108.57746478874,303750.0,142,363458.7404255319,191294.3319148936,E01014962,,,
BS35 1,2017,1019702.5193370166,332995.0,181,363458.7404255319,191294.3319148936,E01014962,,,
BS35 1,2018,363172.0912280702,342995.0,285,363458.7404255319,191294.3319148936,E01014962,,,
BS35 1,2019,397102.7974683544,339950.0,316,363458.7404255319,191294.3319148936,E01014962,,,
BS35 1,2020,394469.056768559,370000.0,229,363458.7404255319,191294.3319148936,E01014962,,,
BS35 1,2021,388814.2784090909,340900.0,176,363458.7404255319,191294.3319148936,E01014962,,,
BS35 1,2022,715211.9047619047,515000.0,21,363458.7404255319,191294.3319148936,E01014962,,,
BS35 1,2023,417705.7971014493,370000.0,69,363458.7404255319,191294.3319148936,E01014962,,,
BS35 1,2024,413513.125,357500.0,72,363458.7404255319,191294.3319148936,E01014962,,,
BS35 2,2015,248107.04605263157,235250.0,152,364326.26136363635,189829.19886363635,E01014863,,,
BS35 2,2016,300854.71698113205,262500.0,106,364326.26136363635,189829.19886363635,E01014863,,,
BS35 2,2017,295663.7456140351,268000.0,114,364326.26136363635,189829.19886363635,E01014863,,,
BS35 2,2018,280177.5423728814,264000.0,118,364326.26136363635,189829.19886363635,E01014863,,,
BS35 2,2019,302322.1666666667,283250.0,90,364326.26136363635,189829.19886363635,E01014863,,,
BS35 2,2020,263107.10638297873,250000.0,94,364326.26136363635,189829.19886363635,E01014863,,,
BS35 2,2021,324838.5326086957,314100.0,92,364326.26136363635,189829.19886363635,E01014863,,,
BS35 2,2022,468777.25925925927,425000.0,27,364326.26136363635,189829.19886363635,E01014863,,,
BS35 2,2023,398078.82666666666,395000.0,75,364326.26136363635,189829.19886363635,E01014863,,,
BS35 2,2024,448446.0,320000.0,68,364326.26136363635,189829.19886363635,E01014863,,,
BS35 3,2015,315962.8358208955,305000.0,67,363543.3333333333,188078.5816993464,E01014863,,,
BS35 3,2016,329942.56976744183,325000.0,86,363543.3333333333,188078.5816993464,E01014863,,,
BS35 3,2017,338058.3103448276,313000.0,87,363543.3333333333,188078.5816993464,E01014863,,,
BS35 3,2018,358359.54285714286,331250.0,70,363543.3333333333,188078.5816993464,E01014863,,,
BS35 3,2019,344955.42253521126,312500.0,71,363543.3333333333,188078.5816993464,E01014863,,,
BS35 3,2020,404693.1111111111,382500.0,54,363543.3333333333,188078.5816993464,E01014863,,,
BS35 3,2021,428314.8113207547,400000.0,53,363543.3333333333,188078.5816993464,E01014863,,,
BS35 3,2022,525999.1666666666,452497.5,6,363543.3333333333,188078.5816993464,E01014863,,,
BS35 3,2023,489381.5,416000.0,20,363543.3333333333,188078.5816993464,E01014863,,,
BS35 3,2024,513285.71428571426,464000.0,28,363543.3333333333,188078.5816993464,E01014863,,,
BS35 4,2015,246633.15789473685,200000.0,95,356886.9240506329,186137.03164556963,E01014861,,,
BS35 4,2016,353923.1022727273,228500.0,88,356886.9240506329,186137.03164556963,E01014861,,,
BS35 4,2017,1444137.5294117648,230000.0,85,356886.9240506329,186137.03164556963,E01014861,,,
BS35 4,2018,562699.375,269000.0,80,356886.9240506329,186137.03164556963,E01014861,,,
BS35 4,2019,1985355.2696629213,265000.0,89,356886.9240506329,186137.03164556963,E01014861,,,
BS35 4,2020,587952.8253968254,275000.0,63,356886.9240506329,186137.03164556963,E01014861,,,
BS35 4,2021,738128.8636363636,290000.0,66,356886.9240506329,186137.03164556963,E01014861,,,
BS35 4,2022,339722.22222222225,307500.0,9,356886.9240506329,186137.03164556963,E01014861,,,
BS35 4,2023,2066729.962962963,320000.0,27,356886.9240506329,186137.03164556963,E01014861,,,
BS35 4,2024,1030853.5365853659,328995.0,41,356886.9240506329,186137.03164556963,E01014861,,,
BS35 5,2015,369684.6153846154,360000.0,13,357078.28571428574,182296.64285714287,E01014861,,,
BS35 5,2016,363450.0,385000.0,10,357078.28571428574,182296.64285714287,E01014861,,,
BS35 5,2017,446250.0,440000.0,10,357078.28571428574,182296.64285714287,E01014861,,,
BS35 5,2018,449766.6666666667,453500.0,6,357078.28571428574,182296.64285714287,E01014861,,,
BS35 5,2019,461166.6666666667,450000.0,15,357078.28571428574,182296.64285714287,E01014861,,,
BS35 5,2020,425714.28571428574,365000.0,7,357078.28571428574,182296.64285714287,E01014861,,,
BS35 5,2021,467392.85714285716,480000.0,7,357078.28571428574,182296.64285714287,E01014861,,,
BS35 5,2022,606666.6666666666,460000.0,3,357078.28571428574,182296.64285714287,E01014861,,,
BS35 5,2023,479990.0,485000.0,5,357078.28571428574,182296.64285714287,E01014861,,,
BS35 5,2024,478125.0,435000.0,8,357078.28571428574,182296.64285714287,E01014861,,,
BS36 1,2015,321768.72222222225,267500.0,90,365249.17307692306,180527.16346153847,E01014911,,,
BS36 1,2016,343115.1728395062,302000.0,81,365249.17307692306,180527.16346153847,E01014911,,,
BS36 1,2017,357909.71276595746,330000.0,94,365249.17307692306,180527.16346153847,E01014911,,,
BS36 1,2018,363206.6666666667,330000.0,87,365249.17307692306,180527.16346153847,E01014911,,,
BS36 1,2019,565104.9813084112,318000.0,107,365249.17307692306,180527.16346153847,E01014911,,,
BS36 1,2020,413663.57303370786,360000.0,89,365249.17307692306,180527.16346153847,E01014911,,,
BS36 1,2021,399838.04347826086,388500.0,92,365249.17307692306,180527.16346153847,E01014911,,,
BS36 1,2022,433000.0,440000.0,7,365249.17307692306,180527.16346153847,E01014911,,,
BS36 1,2023,399530.075,395250.0,40,365249.17307692306,180527.16346153847,E01014911,,,
BS36 1,2024,426440.0,393500.0,50,365249.17307692306,180527.16346153847,E01014911,,,
BS36 2,2015,314513.71527777775,287500.0,144,367135.0134680135,181095.40067340067,E01014911,,,
BS36 2,2016,340390.5639097744,308800.0,133,367135.0134680135,181095.40067340067,E01014911,,,
BS36 2,2017,329192.0132450331,315000.0,151,367135.0134680135,181095.40067340067,E01014911,,,
BS36 2,2018,374980.68493150687,325000.0,146,367135.0134680135,181095.40067340067,E01014911,,,
BS36 2,2019,374000.74125874124,338000.0,143,367135.0134680135,181095.40067340067,E01014911,,,
BS36 2,2020,380785.24475524476,357500.0,143,367135.0134680135,181095.40067340067,E01014911,,,
BS36 2,2021,418796.81097560975,374275.0,164,367135.0134680135,181095.40067340067,E01014911,,,
BS36 2,2022,424047.4193548387,425000.0,31,367135.0134680135,181095.40067340067,E01014911,,,
BS36 2,2023,428562.65714285715,400000.0,70,367135.0134680135,181095.40067340067,E01014911,,,
BS36 2,2024,460124.7311827957,410000.0,93,367135.0134680135,181095.40067340067,E01014911,,,
BS37 4,2015,275147.8378378378,189000.0,185,371081.2021276596,181961.84574468085,E01014892,,,
BS37 4,2016,207983.05555555556,205500.0,198,371081.2021276596,181961.84574468085,E01014892,,,
BS37 4,2017,206757.75634517765,205000.0,197,371081.2021276596,181961.84574468085,E01014892,,,
BS37 4,2018,220953.75886524824,220000.0,141,371081.2021276596,181961.84574468085,E01014892,,,
BS37 4,2019,228914.14465408804,220000.0,159,371081.2021276596,181961.84574468085,E01014892,,,
BS37 4,2020,243757.46575342465,228000.0,146,371081.2021276596,181961.84574468085,E01014892,,,
BS37 4,2021,251675.46979865772,243000.0,149,371081.2021276596,181961.84574468085,E01014892,,,
BS37 4,2022,219272.31818181818,197000.0,44,371081.2021276596,181961.84574468085,E01014892,,,
BS37 4,2023,269034.3617021277,268000.0,47,371081.2021276596,181961.84574468085,E01014892,,,
BS37 4,2024,265396.0317460318,256950.0,63,371081.2021276596,181961.84574468085,E01014892,,,
BS37 5,2015,206747.4964028777,180000.0,139,370645.5649717514,182982.50282485876,E01014929,,,
BS37 5,2016,246136.00666666665,210000.0,150,370645.5649717514,182982.50282485876,E01014929,,,
BS37 5,2017,256788.48299319728,215000.0,147,370645.5649717514,182982.50282485876,E01014929,,,
BS37 5,2018,578940.9166666666,227000.0,132,370645.5649717514,182982.50282485876,E01014929,,,
BS37 5,2019,281452.9727891156,220000.0,147,370645.5649717514,182982.50282485876,E01014929,,,
BS37 5,2020,340366.44,247750.0,100,370645.5649717514,182982.50282485876,E01014929,,,
BS37 5,2021,290705.36036036036,260000.0,111,370645.5649717514,182982.50282485876,E01014929,,,
BS37 5,2022,288156.90476190473,286300.0,21,370645.5649717514,182982.50282485876,E01014929,,,
BS37 5,2023,402637.0689655172,291000.0,58,370645.5649717514,182982.50282485876,E01014929,,,
BS37 5,2024,725007.734375,272000.0,64,370645.5649717514,182982.50282485876,E01014929,,,
BS37 6,2015,285097.2118226601,260000.0,203,373438.125,182121.70967741936,E01014886,,,
BS37 6,2016,298007.135,293000.0,200,373438.125,182121.70967741936,E01014886,,,
BS37 6,2017,347277.7006369427,302500.0,157,373438.125,182121.70967741936,E01014886,,,
BS37 6,2018,472344.3898305085,310000.0,118,373438.125,182121.70967741936,E01014886,,,
BS37 6,2019,357727.61904761905,330000.0,147,373438.125,182121.70967741936,E01014886,,,
BS37 6,2020,360700.95238095237,305000.0,126,373438.125,182121.70967741936,E01014886,,,
BS37 6,2021,363443.25396825396,331500.0,126,373438.125,182121.70967741936,E01014886,,,
BS37 6,2022,406102.5,421500.0,20,373438.125,182121.70967741936,E01014886,,,
BS37 6,2023,610127.9137931034,354000.0,58,373438.125,182121.70967741936,E01014886,,,
BS37 6,2024,586438.109375,385000.0,64,373438.125,182121.70967741936,E01014886,,,
BS37 7,2015,269653.5438596491,250000.0,114,371041.38260869565,184210.90869565218,E01014888,,,
BS37 7,2016,325952.9826589595,308000.0,173,371041.38260869565,184210.90869565218,E01014888,,,
BS37 7,2017,326317.0989583333,315000.0,192,371041.38260869565,184210.90869565218,E01014888,,,
BS37 7,2018,342332.7878787879,306500.0,132,371041.38260869565,184210.90869565218,E01014888,,,
BS37 7,2019,328557.6330645161,310000.0,248,371041.38260869565,184210.90869565218,E01014888,,,
BS37 7,2020,352902.6844262295,334495.0,244,371041.38260869565,184210.90869565218,E01014888,,,
BS37 7,2021,365363.0255102041,347500.0,196,371041.38260869565,184210.90869565218,E01014888,,,
BS37 7,2022,376231.0561797753,349000.0,89,371041.38260869565,184210.90869565218,E01014888,,,
BS37 7,2023,377740.31707317074,372750.0,82,371041.38260869565,184210.90869565218,E01014888,,,
BS37 7,2024,392843.8076923077,370000.0,104,371041.38260869565,184210.90869565218,E01014888,,,
BS37 8,2015,191476.27272727274,187000.0,110,370628.61818181816,180577.74545454545,E01014891,,,
BS37 8,2016,211396.52173913043,200000.0,115,370628.61818181816,180577.74545454545,E01014891,,,
BS37 8,2017,240425.0,210000.0,124,370628.61818181816,180577.74545454545,E01014891,,,
BS37 8,2018,235922.55102040817,222875.0,98,370628.61818181816,180577.74545454545,E01014891,,,
BS37 8,2019,232349.15315315317,225000.0,111,370628.61818181816,180577.74545454545,E01014891,,,
BS37 8,2020,243728.58695652173,235000.0,92,370628.61818181816,180577.74545454545,E01014891,,,
BS37 8,2021,251275.843373494,240000.0,83,370628.61818181816,180577.74545454545,E01014891,,,
BS37 8,2022,291250.0,273500.0,10,370628.61818181816,180577.74545454545,E01014891,,,
BS37 8,2023,318535.0,276000.0,27,370628.61818181816,180577.74545454545,E01014891,,,
BS37 8,2024,291272.22222222225,275000.0,45,370628.61818181816,180577.74545454545,E01014891,,,
BS37 9,2015,367833.3333333333,325000.0,9,367995.641509434,183983.3962264151,E01014929,,,
BS37 9,2016,409500.0,385000.0,11,367995.641509434,183983.3962264151,E01014929,,,
BS37 9,2017,422947.54545454547,430000.0,11,367995.641509434,183983.3962264151,E01014929,,,
BS37 9,2018,539954.5454545454,542500.0,11,367995.641509434,183983.3962264151,E01014929,,,
BS37 9,2019,459400.0,440000.0,10,367995.641509434,183983.3962264151,E01014929,,,
BS37 9,2020,485285.71428571426,450000.0,7,367995.641509434,183983.3962264151,E01014929,,,
BS37 9,2021,488375.0,442500.0,12,367995.641509434,183983.3962264151,E01014929,,,
BS37 9,2022,687500.0,687500.0,2,367995.641509434,183983.3962264151,E01014929,,,
BS37 9,2023,644833.3333333334,562500.0,6,367995.641509434,183983.3962264151,E01014929,,,
BS37 9,2024,938333.3333333334,1085000.0,3,367995.641509434,183983.3962264151,E01014929,,,
BS39 4,2015,411964.75675675675,392000.0,37,361848.95,163451.2785714286,E01014382,,,
BS39 4,2016,395720.25,321750.0,40,361848.95,163451.2785714286,E01014382,,,
BS39 4,2017,443568.375,372875.0,24,361848.95,163451.2785714286,E01014382,,,
BS39 4,2018,574700.0,415000.0,26,361848.95,163451.2785714286,E01014382,,,
BS39 4,2019,490165.1666666667,388500.0,36,361848.95,163451.2785714286,E01014382,,,
BS39 4,2020,463131.4285714286,425000.0,35,361848.95,163451.2785714286,E01014382,,,
BS39 4,2021,596314.2857142857,556000.0,35,361848.95,163451.2785714286,E01014382,,,
BS39 4,2022,570908.3333333334,512500.0,6,361848.95,163451.2785714286,E01014382,,,
BS39 4,2023,731312.5,707500.0,8,361848.95,163451.2785714286,E01014382,,,
BS39 4,2024,550214.1428571428,725000.0,7,361848.95,163451.2785714286,E01014382,,,
BS39 5,2015,334089.43298969074,315000.0,97,361122.04060913704,158888.538071066,E01014384,,,
BS39 5,2016,338222.58108108107,313375.0,74,361122.04060913704,158888.538071066,E01014384,,,
BS39 5,2017,334140.96774193546,315000.0,93,361122.04060913704,158888.538071066,E01014384,,,
BS39 5,2018,387390.0,352500.0,110,361122.04060913704,158888.538071066,E01014384,,,
BS39 5,2019,367913.28125,311500.0,64,361122.04060913704,158888.538071066,E01014384,,,
BS39 5,2020,402856.88,340000.0,75,361122.04060913704,158888.538071066,E01014384,,,
BS39 5,2021,427540.625,386500.0,48,361122.04060913704,158888.538071066,E01014384,,,
